Tenure_Length,Random-Agent,Fixed-Agent,Vote-Agent,Crowd-Agent
650,2.014840441323072,1.658159067560817,1.8503998060434643,1.827080382394577
660,2.0072698333885106,1.7334233801348278,1.8548792892569288,1.8356318723297287
670,2.0142025659350025,1.6639807207902841,1.8379625112764573,1.843432113405064
680,2.010734234048543,1.6004822640589491,1.9108928843581974,1.833010605032678
690,2.012457481910663,1.7554186284031206,1.8368369513791354,1.8122083855683766
700,2.0141243071511075,1.5926322904483412,1.8156052199183266,1.85611947200987
710,2.0214883830773864,1.752847292807116,1.8269667032583659,1.8335755020598667
720,2.012429457838989,1.5508524472023564,1.8282088894908386,1.8083767675636646
730,2.0199484302685926,1.5655843213931684,1.884791567795024,1.7691822299635531
740,2.012382385530479,1.4988183377572275,1.8509225359801302,1.8214614457833238
750,2.023075938839831,1.723393926425347,1.865752490552105,1.8086626477685814
760,2.0170290373522572,1.6539606148752384,1.8368196214874941,1.7924219971190225
770,2.0190262937398327,1.7467475468726674,1.8335694766244306,1.8023825619884937
780,2.0236422775717777,1.775708870514455,1.7969460151502912,1.7885248309661848
790,2.011092412226858,1.779717161742762,1.8558352547011607,1.788184673638843
800,2.017300267904232,1.5168667146757868,1.8776656251289727,1.783258209324127
810,2.012663111058106,1.7516335493139625,1.8143331442985724,1.7912279823160246
820,2.0155530099997954,1.6906673882739909,1.8031224137294295,1.7909556957232302
830,2.0218938659915184,1.7981722724909244,1.8623909064578554,1.7622783892544962
840,2.0175051159709216,1.7673008166456547,1.841646948699311,1.7452179862117787
850,2.0152840891261183,1.7293077928320297,1.82878542869378,1.7854708669217114
860,2.024056863303452,1.7923251584922855,1.811238429749203,1.7329378635658044
870,2.0198863921868786,1.5222309074472595,1.7751755021443605,1.7875001076520611
880,2.0192897593581316,1.683498264158479,1.7536809605093935,1.7337389476212732
890,2.026344663638276,1.526919111426384,1.7828110739536793,1.7646441449547214
900,2.010748520376921,1.8556198550435625,1.84766041509195,1.7362038256178736
910,2.0141013354382604,1.5709120765602729,1.8197853650701026,1.7142951093427354
920,2.0165537009741596,1.7155291138758553,1.8464782197951204,1.7261374157399587
930,2.0227577926324267,1.6218983680908674,1.7993006998864158,1.6695894176165886
940,2.0174753255373443,1.732413428221842,1.8542279125275647,1.7087276811339975
950,2.0133494368245533,1.7530520859287748,1.768340507160561,1.7157757710582606
960,2.029884860373022,1.5384435243474412,1.876512990757901,1.6749546367737647
970,2.020335199791147,1.7675384681785173,1.881131681798337,1.6777163866287366
980,2.017153392143717,1.6541270750400727,1.8216077845607024,1.651771845867455
990,2.017468722125163,1.566680738396221,1.8577668829826863,1.68857503763502
1000,2.0095781443891796,1.623397192251792,1.7597124720354271,1.6896099871156314
